,PubChem_CID,Compound Name,standardized_smiles,MW,vDILIConcern
354,4594,omeprazole,COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,345.11471246800005,vLess-DILI-Concern
355,4595,ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,293.152812228,vLess-DILI-Concern
356,36314,paclitaxel,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,853.3309553119999,vLess-DILI-Concern
357,4679,pantoprazole,COc1ccnc(C[S+]([O-])c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,383.0751334,vLess-DILI-Concern
358,43815,paroxetine,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,329.14272171999994,vLess-DILI-Concern
359,436058,pegaspargase,C=C(CN(C)C)C(=O)c1ccc(C)cc1C,217.146664228,vLess-DILI-Concern
360,5904,penicillin g,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,334.09872805599997,vLess-DILI-Concern
361,3675,phenelzine,NNCCc1ccccc1,136.100048384,vLess-DILI-Concern
362,5755,prednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,360.1936739959999,vLess-DILI-Concern
363,5865,prednisone,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,358.1780239319999,vLess-DILI-Concern
364,4913,procainamide,CCN(CC)CCNC(=O)c1ccc(N)cc1,235.168462292,vLess-DILI-Concern
365,4917,prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,373.137946448,vLess-DILI-Concern
366,5994,progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,314.2245802,vLess-DILI-Concern
367,4927,promethazine,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,284.13471963999996,vLess-DILI-Concern
368,4932,propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,341.199093724,vLess-DILI-Concern
369,4943,propofol,CC(C)c1cccc(C(C)C)c1O,178.135765196,vLess-DILI-Concern
370,15330,propoxyphene,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,339.21982916800005,vLess-DILI-Concern
371,54892,quinapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,438.21547205999997,vLess-DILI-Concern
372,441074,quinidine,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,324.183778008,vLess-DILI-Concern
373,5029,rabeprazole,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,359.13036253200005,vLess-DILI-Concern
374,5362129,ramipril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,416.23112212399997,vLess-DILI-Concern
375,3001055,ranitidine,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,314.14126156399993,vLess-DILI-Concern
376,60815,remifentanil,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,376.19982199599997,vLess-DILI-Concern
377,65981,repaglinide,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,452.267507632,vLess-DILI-Concern
378,6323490,rifabutin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,846.4415088040003,vLess-DILI-Concern
379,5073,risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,410.211804324,vLess-DILI-Concern
380,77991,rivastigmine,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,250.168127944,vLess-DILI-Concern
381,5095,ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.188863388,vLess-DILI-Concern
382,68617,sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,305.073804904,vLess-DILI-Concern
383,5210,sibutramine,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,279.175377512,vLess-DILI-Concern
384,5212,sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,474.20492444,vLess-DILI-Concern
385,6436030,sirolimus,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)CC2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,913.555141588,vLess-DILI-Concern
386,4369359,sitagliptin,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,407.11807942,vLess-DILI-Concern
387,5833,spironolactone,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,416.2021305039999,vLess-DILI-Concern
388,5215,sulfadiazine,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,250.05244656,vLess-DILI-Concern
389,439492,tacrolimus,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,803.4819766480001,vLess-DILI-Concern
390,65999,telmisartan,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,514.2368762,vLess-DILI-Concern
391,5394,temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O,194.055223432,vLess-DILI-Concern
392,5403,terbutaline,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,225.136493468,vLess-DILI-Concern
393,5426,thalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,258.0640568,vLess-DILI-Concern
394,5452,thioridazine,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,370.153740832,vLess-DILI-Concern
395,5479,tinidazole,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,247.062676896,vLess-DILI-Concern
396,5503,tolazamide,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,311.13036253200005,vLess-DILI-Concern
397,5509,tolmetin,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,257.10519334,vLess-DILI-Concern
398,5284627,topiramate,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,339.098787632,vLess-DILI-Concern
399,5484727,trandolapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,430.24677218799997,vLess-DILI-Concern
400,441233,tranylcypromine,N[C@@H]1CC1c1ccccc1,133.089149352,vLess-DILI-Concern
401,5533,trazodone,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,371.15128800400004,vLess-DILI-Concern
402,5546,triamterene,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,253.10759335199998,vLess-DILI-Concern
403,5578,trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,290.13789043599996,vLess-DILI-Concern
404,60773,valaciclovir,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,324.15460312000005,vLess-DILI-Concern
405,60846,valsartan,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,435.227039788,vLess-DILI-Concern
406,5310966,varenicline,c1cnc2cc3c(cc2n1)[C@H]1CNC[C@@H]3C1,211.110947416,vLess-DILI-Concern
407,5656,venlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,277.204179104,vLess-DILI-Concern
408,5978,vincristine,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,824.3996439919999,vLess-DILI-Concern
409,6691,warfarin,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,308.10485899199995,vLess-DILI-Concern
410,60854,ziprasidone,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,412.112459972,vLess-DILI-Concern
411,5734,zonisamide,NS(=O)(=O)Cc1noc2ccccc12,212.025563116,vLess-DILI-Concern
412,71771,aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,353.02216325600006,vLess-DILI-Concern
413,2088,alendronate,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,249.016725016,vLess-DILI-Concern
414,5493444,aliskiren,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,551.393436416,vLess-DILI-Concern
415,3007,amphetamine,CC(N)Cc1ccccc1,135.104799416,vLess-DILI-Concern
416,2244,aspirin,CC(=O)Oc1ccccc1C(=O)O,180.042258736,vLess-DILI-Concern
417,7699,benzonatate,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,603.3618615159999,vLess-DILI-Concern
418,2710,chlorcyclizine,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,300.139326352,vLess-DILI-Concern
419,2973,deferoxamine,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,560.353362496,vLess-DILI-Concern
420,5281081,entacapone,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,305.10117058,vLess-DILI-Concern
421,57363,finasteride,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,372.277678392,vLess-DILI-Concern
422,3385,fluorouracil,O=c1[nH]cc(F)c(=O)[nH]1,130.017855556,vLess-DILI-Concern
423,3038497,fospropofol,CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-],286.09810749782,vLess-DILI-Concern
424,3821,ketamine,CNC1(c2ccccc2Cl)CCCCC1=O,237.092041812,vLess-DILI-Concern
425,4091,metformin,CN(C)C(=N)N=C(N)N,129.10144535199998,vLess-DILI-Concern
426,4173,metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,171.064391148,vLess-DILI-Concern
427,5746,mitomycin,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,334.127719676,vLess-DILI-Concern
428,4771,phentermine,CC(C)(N)Cc1ccccc1,149.12044948,vLess-DILI-Concern
429,6918456,prasugrel hydrochloride,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,373.11479271999997,vLess-DILI-Concern
430,5486971,pregabalin,CC(C)C[C@H](CN)CC(=O)O,159.125928784,vLess-DILI-Concern
431,5328,sulfamethizole,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,270.02451756,vLess-DILI-Concern
432,129211,tamsulosin,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,408.17189299599994,vLess-DILI-Concern
433,68740,zoledronate,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,271.99632392,vLess-DILI-Concern
434,187,acetylcholine chloride,CC(=O)OCC[N+](C)(C)C,146.11755517209,vNo-DILI-Concern
435,12035,acetylcysteine,CC(=O)N[C@@H](CS)C(=O)O,163.030314148,vNo-DILI-Concern
436,60961,adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,267.096753896,vNo-DILI-Concern
437,51263,alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,416.25358888400007,vNo-DILI-Concern
438,123606,almotriptan,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,335.16674804,vNo-DILI-Concern
439,5488548,alvimopan,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,424.236207504,vNo-DILI-Concern
440,2131,ambenonium,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,536.26738478418,vNo-DILI-Concern
441,2141,amifostine,NCCCNCCSP(=O)(O)O,214.05409996999998,vNo-DILI-Concern
442,37768,amikacin,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,585.2857364359998,vNo-DILI-Concern
443,564,aminocaproic acid,NCCCCCC(=O)O,131.094628656,vNo-DILI-Concern
444,2148,aminohippurate,Nc1ccc(C(=O)NCC(=O)O)cc1,194.06914218,vNo-DILI-Concern
445,6005,apomorphine,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,267.125928784,vNo-DILI-Concern
446,152951,argatroban,C[C@H]1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,508.246789252,vNo-DILI-Concern
447,47319,atracurium,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,928.50742858418,vNo-DILI-Concern
448,174174,atropine,CN1[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,289.167793596,vNo-DILI-Concern
449,65628,bendamustine,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,357.10108227200004,vNo-DILI-Concern
450,2341,benzphetamine,CC(Cc1ccccc1)N(C)Cc1ccccc1,239.167399672,vNo-DILI-Concern
451,6832,benztropine,CN1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,307.19361442,vNo-DILI-Concern
452,119212,benzylpenicilloyl polylysine,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCCCCCC(=O)O)NC1C(=O)O,465.19335671199997,vNo-DILI-Concern
453,247,betaine,C[N+](C)(C)CC(=O)[O-],117.078978592,vNo-DILI-Concern
454,2370,bethanechol,CC(C[N+](C)(C)C)OC(N)=O,161.12845420409,vNo-DILI-Concern
455,2381,biperiden,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,311.224914548,vNo-DILI-Concern
456,2391,bisacodyl,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,361.13140808800006,vNo-DILI-Concern
457,6834,brompheniramine,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,318.07316070800005,vNo-DILI-Concern
458,63006,budesonide,CCC[C@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,430.2355388079999,vNo-DILI-Concern
459,5361092,butorphanol,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,327.21982916800005,vNo-DILI-Concern
460,54746,cabergoline,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,451.29472542400003,vNo-DILI-Concern
461,2519,caffeine,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.08037556,vNo-DILI-Concern
462,134070,calcitriol,C=C1C(=CC=C2CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,416.3290452679999,vNo-DILI-Concern
463,2564,carbinoxamine,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,290.11859090800004,vNo-DILI-Concern
464,5284525,carboprost tromethamine,CCCCC[C@](C)(O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C/CCCC(=O)O,368.2562742519999,vNo-DILI-Concern
465,2576,carisoprodol,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,260.173607248,vNo-DILI-Concern
466,298,chloramphenicol,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,322.01232684400003,vNo-DILI-Concern
467,2725,chlorpheniramine,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,274.123676288,vNo-DILI-Concern
468,156419,cinacalcet,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,357.17043436399996,vNo-DILI-Concern
469,62886,cisatracurium besylate,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,928.50742858418,vNo-DILI-Concern
470,26987,clemastine,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,343.170292132,vNo-DILI-Concern
471,153994,clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,455.090242816,vNo-DILI-Concern
472,5284371,codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,299.152143532,vNo-DILI-Concern
473,151171,conivaptan,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,498.205576072,vNo-DILI-Concern
474,5745,cortisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,402.20423868,vNo-DILI-Concern
475,444031,darifenacin,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,426.23072819999993,vNo-DILI-Concern
476,30323,daunorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,527.1791461279998,vNo-DILI-Concern
477,4678,dexpanthenol,CC(C)(CO)C(O)C(=O)NCCCO,205.131408088,vNo-DILI-Concern
478,5360696,dextromethorphan,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,271.19361442,vNo-DILI-Concern
479,5793,dextrose,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,180.063388104,vNo-DILI-Concern
480,2140,diatrizoate,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,613.769650768,vNo-DILI-Concern
481,3038,dichlorphenamide,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,303.91460403199994,vNo-DILI-Concern
482,3042,dicyclomine,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,309.26677936000004,vNo-DILI-Concern
483,7029,diethylpropion,CCN(CC)C(C)C(=O)c1ccccc1,205.146664228,vNo-DILI-Concern
484,30322,digoxin,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)C(C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,780.429606728,vNo-DILI-Concern
485,10531,dihydroergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,583.2794692840001,vNo-DILI-Concern
486,3080,dimercaprol,OCC(S)CS,124.001656876,vNo-DILI-Concern
487,3100,diphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1,255.162314292,vNo-DILI-Concern
488,13505,diphenoxylate,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,452.246378264,vNo-DILI-Concern
489,36811,dobutamine,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,301.167793596,vNo-DILI-Concern
490,71329,dofetilide,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,441.139212964,vNo-DILI-Concern
491,681,dopamine,NCCc1ccc(O)c(O)c1,153.078978592,vNo-DILI-Concern
492,3156,doxapram,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,378.23072819999993,vNo-DILI-Concern
493,3162,doxylamine,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,270.173213324,vNo-DILI-Concern
494,3168,droperidol,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,379.16960516399996,vNo-DILI-Concern
495,152945,dutasteride,C[C@]12CCC3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,528.22114752,vNo-DILI-Concern
496,3182,dyphylline,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,254.101504928,vNo-DILI-Concern
497,3202,edrophonium,CC[N+](C)(C)c1cccc(O)c1,166.12264055209,vNo-DILI-Concern
498,9294,ephedrine,CN[C@@H](C)[C@H](O)c1ccccc1,165.1153641,vNo-DILI-Concern
499,5816,epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,183.089543276,vNo-DILI-Concern
500,127893,epoetin alfa,O=C(CNC(=O)c1ccccc1)CC(Cc1ccccc1)C(=O)O,325.131408088,vNo-DILI-Concern
501,123610,eptifibatide,NC(=O)C1CSSCCC(=O)NC(CCCCN=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC2C(=O)N1,831.315614148,vNo-DILI-Concern
502,5280793,ergocalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,396.339216028,vNo-DILI-Concern
503,59768,esmolol,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,295.17835828,vNo-DILI-Concern
504,3261,estazolam,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,294.06722403200007,vNo-DILI-Concern
505,3305,etidronic acid,CC(O)(P(=O)(O)O)P(=O)(O)O,205.974525856,vNo-DILI-Concern
506,36339,etomidate,CCOC(=O)c1cncn1C(C)c1ccccc1,244.121177752,vNo-DILI-Concern
507,9552071,exametazime,C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O,272.221226136,vNo-DILI-Concern
508,3341,fenoldopam,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,305.081871052,vNo-DILI-Concern
509,9849808,fesoterodine,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,411.277344044,vNo-DILI-Concern
510,3348,fexofenadine,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,501.287908728,vNo-DILI-Concern
511,3354,flavoxate,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,391.17835828,vNo-DILI-Concern
512,30751,fludarabine,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,365.0536626059999,vNo-DILI-Concern
513,31378,fludrocortisone,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,380.19990224799994,vNo-DILI-Concern
514,3373,flumazenil,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,303.101919528,vNo-DILI-Concern
515,16850,fluorescein,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,332.06847348400004,vNo-DILI-Concern
516,6037,folic acid,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,441.13968132799994,vNo-DILI-Concern
517,77992,frovatriptan,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,243.137162164,vNo-DILI-Concern
518,6918204,gadobenate dimeglumine,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O,513.1958588119999,vNo-DILI-Concern
519,158440,gadofosveset trisodium,O=C([O-])CN(CCN(CC(=O)O)C[C@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)N(CC(=O)[O-])CC(=O)[O-])CC(=O)O,734.23426036173,vNo-DILI-Concern
520,60714,gadoteridol,CC(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,404.22709936399997,vNo-DILI-Concern
521,444013,gadoversetamide,COCCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCOC)CC(=O)O)CC(=O)O,507.2540423839999,vNo-DILI-Concern
522,23663870,gamma hydroxybutyric acid,O=C([O-])CCCO,103.04006766391001,vNo-DILI-Concern
523,3494,glycopyrrolate,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,318.20637017609,vNo-DILI-Concern
524,3516,guaifenesin,COc1ccccc1OCC(O)CO,198.089208928,vNo-DILI-Concern
525,3518,guanethidine,NC(N)=NCCN1CCCCCCC1,198.18444670399998,vNo-DILI-Concern
526,65513,histamine diphosphate,NCCc1cnc[nH]1,111.07964728799999,vNo-DILI-Concern
527,5754,hydrocortisone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,362.2093240599999,vNo-DILI-Concern
528,3658,hydroxyzine,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,374.176105784,vNo-DILI-Concern
529,60852,ibandronate,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,319.09497533599995,vNo-DILI-Concern
